Subject,Dataset,Tweet ID,URL,Content,Author ID,Author Username,Author Blue Verified (T/F),Followers,Author Location,Likes,Views,Date
Costco,domain,1979136457861161181,https://x.com/x39H388XucacOp9/status/1979136457861161181,@yukihiro_costco 施策,1495695667687137282,,False,0,,1,60,"October 17, 2025 at 10:44 AM"
Costco,domain,1979133686407659922,https://x.com/E5wtXLF1ZJFWGz6/status/1979133686407659922,@yukihiro_costco 施策,1200451062395654144,,False,0,,0,183,"October 17, 2025 at 10:33 AM"
Costco,domain,1979133650345312319,https://x.com/STEPN11859870/status/1979133650345312319,@yukihiro_costco 施策,1503587049013579780,,False,0,,2,69,"October 17, 2025 at 10:33 AM"
Costco,domain,1979133621350076599,https://x.com/MasatoHobbyHunt/status/1979133621350076599,@yukihiro_costco 施策,1222295660168220672,,False,0,,0,91,"October 17, 2025 at 10:33 AM"
Costco,domain,1979002802983620916,https://x.com/STEPN11859870/status/1979002802983620916,@yukihiro_costco 11月,1503587049013579780,,False,0,,1,47,"October 17, 2025 at 01:53 AM"
Costco,domain,1978985984227242425,https://x.com/01Ananto/status/1978985984227242425,"Tesla FSD 14.1.2 pulls into a Costco parking lot, waits for another car to leave, and parks in the empty space.",2603928967,,False,0,"Ronkonkoma, NY",6,500,"October 17, 2025 at 12:46 AM"
Costco,domain,1978909493200081353,https://x.com/TLch5sfcbl51403/status/1978909493200081353,@yukihiro_costco 11月,1814650601743282176,,False,0,東京,0,38,"October 16, 2025 at 07:42 PM"
Costco,domain,1978790144267157512,https://x.com/Traceyb38701240/status/1978790144267157512,Help me win this great Books and Costco GC giveaway from @FreshFiction and you can enter too! https://t.co/GmpTRnPERL,1336660338289340416,,False,0,,16,98,"October 16, 2025 at 11:48 AM"
Costco,domain,1978773719947289018,https://x.com/BrighouseDwayne/status/1978773719947289018,@wiseconnector Costco,2255338874,,False,0,,1,5,"October 16, 2025 at 10:43 AM"
Costco,domain,1978747295387566159,https://x.com/EBrereton/status/1978747295387566159,@wiseconnector Costco,2709908548,,False,0,"Naples, FL",1,11,"October 16, 2025 at 08:58 AM"
Costco,domain,1978726115402186803,https://x.com/franzee15/status/1978726115402186803,@wiseconnector Costco,1122956560693698568,,False,0,"Hackettstown, NJ",1,7,"October 16, 2025 at 07:34 AM"
Costco,domain,1978682866952265753,https://x.com/San_Carlos_Rob/status/1978682866952265753,Costco,16323181,,False,0,"San Diego, CA",0,11,"October 16, 2025 at 04:42 AM"
Costco,domain,1978676899099668882,https://x.com/EALEXACME/status/1978676899099668882,@wiseconnector Costco,1002706502,,False,0,Alberta ,0,6,"October 16, 2025 at 04:18 AM"
Costco,domain,1978647949820248289,https://x.com/SStrode/status/1978647949820248289,Help me win this great Books and Costco GC giveaway from @FreshFiction and you can enter too! https://t.co/Ty3I4BNVOy,341018943,,False,0,Kentucky US,0,9,"October 16, 2025 at 02:23 AM"
Costco,domain,1978642165136802285,https://x.com/komborpf84116/status/1978642165136802285,Costco,929474648302952448,,False,0,"Rose Park, Utah USA 🌹 ",0,25,"October 16, 2025 at 02:00 AM"
Costco,domain,1978627621479976988,https://x.com/Infidoll/status/1978627621479976988,@wiseconnector Costco,60383191,,False,0,U.S.A.,0,8,"October 16, 2025 at 01:02 AM"
Costco,domain,1978625350994186281,https://x.com/PBatts68/status/1978625350994186281,@FoodPleaser Costco,1584223987605073920,,False,0,"West Coast, Canada",0,5,"October 16, 2025 at 12:53 AM"
Costco,domain,1978622673652514894,https://x.com/MyNameIsJOH_EL/status/1978622673652514894,@wiseconnector Costco,1063992184054067200,,False,0,Southern California ,0,5,"October 16, 2025 at 12:43 AM"
Costco,domain,1978622231006650818,https://x.com/SchmetzerD6892/status/1978622231006650818,Costco,1712136646878261248,,False,0,CA,1,26,"October 16, 2025 at 12:41 AM"
Costco,domain,1978617592110895411,https://x.com/WAPBTRadio/status/1978617592110895411,@wiseconnector Costco,276201916,,False,0,Clearwater Idaho,2,14,"October 16, 2025 at 12:22 AM"
Costco,domain,1978603619894129135,https://x.com/GeorgiaKors/status/1978603619894129135,@wiseconnector Costco,952637138717126657,,False,0,,1,19,"October 15, 2025 at 11:27 PM"
Costco,domain,1978600694077591702,https://x.com/MissyMorri8827/status/1978600694077591702,@wiseconnector COSTCO,1815442604353613824,,False,0,"Trumpville,Mn",1,10,"October 15, 2025 at 11:15 PM"
Costco,domain,1978596459776782537,https://x.com/NurseDaytime/status/1978596459776782537,@wiseconnector Costco,1412276372400181248,,False,0,The Garden State U.S.A. ,1,15,"October 15, 2025 at 10:58 PM"
Costco,domain,1978592519102288108,https://x.com/scubajaxson/status/1978592519102288108,@wiseconnector Costco,1972449037560197120,,False,0,,4,12,"October 15, 2025 at 10:43 PM"
Costco,domain,1978592397253595517,https://x.com/PeterKubo2/status/1978592397253595517,@wiseconnector Costco,1608172972916998156,,False,0,,3,23,"October 15, 2025 at 10:42 PM"
Costco,domain,1978591573568094589,https://x.com/biggjay29/status/1978591573568094589,@FoodPleaser Costco,1482748454057115649,,False,0,United States,4,29,"October 15, 2025 at 10:39 PM"
Costco,domain,1978588075102974137,https://x.com/chuckalcay54725/status/1978588075102974137,@wiseconnector Costco,1838626681516343296,,False,0,A Different Timeline,2,9,"October 15, 2025 at 10:25 PM"
Costco,domain,1978586864945885568,https://x.com/DVlAGfiDaY13655/status/1978586864945885568,@yukihiro_costco 11月,1833520377114595330,,False,0,,0,75,"October 15, 2025 at 10:20 PM"
Costco,domain,1978585185646956971,https://x.com/javadtw888/status/1978585185646956971,@FoodPleaser Costco,1655255921973678080,,False,0,,3,56,"October 15, 2025 at 10:14 PM"
Costco,domain,1978584795278938371,https://x.com/Susan117134668/status/1978584795278938371,@wiseconnector Costco,1701906760863305729,,False,0,,1,19,"October 15, 2025 at 10:12 PM"
Costco,domain,1978584317895848392,https://x.com/DanielWalz9/status/1978584317895848392,@FoodPleaser Costco,1393627999325630465,,False,0,,2,24,"October 15, 2025 at 10:10 PM"
Costco,domain,1978583366522839434,https://x.com/hiro_you2999/status/1978583366522839434,@yukihiro_costco 11月,1196291342302711808,,False,0,その辺,0,78,"October 15, 2025 at 10:06 PM"
Costco,domain,1978580999564059132,https://x.com/BeardedNurseDad/status/1978580999564059132,@wiseconnector Costco?,19846558,,False,0,"Kansas, USA",4,219,"October 15, 2025 at 09:57 PM"
Costco,domain,1978580750787101148,https://x.com/Jayne839897/status/1978580750787101148,@wiseconnector Costco?,1815902885345124353,,False,0,,1,21,"October 15, 2025 at 09:56 PM"
Costco,domain,1978579091683975204,https://x.com/LGmyWRGH4j6tmdI/status/1978579091683975204,@yukihiro_costco 11月,1221718780151136256,,False,0,,0,71,"October 15, 2025 at 09:49 PM"
Costco,domain,1978578965901041760,https://x.com/ErinStapylton/status/1978578965901041760,@wiseconnector Costco,1815822249074778112,,False,0,Texas,1,24,"October 15, 2025 at 09:49 PM"
Costco,domain,1978577466177249573,https://x.com/Mr_Kustom/status/1978577466177249573,Costco,1677368200961593350,,False,0,Follow the music baby!,0,9,"October 15, 2025 at 09:43 PM"
Costco,domain,1978573649008328797,https://x.com/waterboy2192/status/1978573649008328797,@wiseconnector Costco,1603078238091223041,,False,0,"New York, USA",3,32,"October 15, 2025 at 09:28 PM"
Costco,domain,1978573509459677221,https://x.com/TrippyGal2468/status/1978573509459677221,@wiseconnector Costco,1856788670105194496,,False,0,,1,33,"October 15, 2025 at 09:27 PM"
Costco,domain,1978572729629495776,https://x.com/Funtidos2/status/1978572729629495776,@wiseconnector Costco?,1846651999141744642,,False,0,Earth,2,34,"October 15, 2025 at 09:24 PM"
Costco,domain,1978571729468334459,https://x.com/KelleyBales71/status/1978571729468334459,@wiseconnector Costco,1463680396059570180,,False,0,"Idaho, USA",2,44,"October 15, 2025 at 09:20 PM"
Costco,domain,1978571585389793574,https://x.com/wyld_wyvell/status/1978571585389793574,@wiseconnector Costco,1508860163498778624,,False,0,"Colorado, USA",2,34,"October 15, 2025 at 09:20 PM"
Costco,domain,1978571406104309887,https://x.com/plantain_cali80/status/1978571406104309887,@wiseconnector Costco,3529440854,,False,0,From the Bay ~ SinCity,2,46,"October 15, 2025 at 09:19 PM"
Costco,domain,1978570676416958630,https://x.com/realdrobvious/status/1978570676416958630,@wiseconnector Costco.,1542884350492135426,,False,0,,4,39,"October 15, 2025 at 09:16 PM"
Costco,domain,1978569692412616849,https://x.com/DeeDee4530/status/1978569692412616849,@wiseconnector Costco!,1967811248957112320,,False,0,USA 🇺🇲 ,4,59,"October 15, 2025 at 09:12 PM"
Costco,domain,1978569190563856737,https://x.com/Danielrodr54498/status/1978569190563856737,@wiseconnector COSTCO,1946707959142322177,,False,0,,5,68,"October 15, 2025 at 09:10 PM"
Costco,domain,1978569099429978367,https://x.com/susaninseattle1/status/1978569099429978367,@wiseconnector Costco,958358916567465984,,False,0,"Alki Beach, Seattle",4,97,"October 15, 2025 at 09:10 PM"
Costco,domain,1978566982967402939,https://x.com/BenOli_RM/status/1978566982967402939,@FoodPleaser Costco,1735530287218462720,,False,0,,0,3,"October 15, 2025 at 09:01 PM"
Costco,domain,1978566167116583162,https://x.com/hanniganlaw/status/1978566167116583162,@FoodPleaser Costco,21413792,,False,0,Middle of California,0,10,"October 15, 2025 at 08:58 PM"
Costco,domain,1978562753007603852,https://x.com/lawyer_hid/status/1978562753007603852,@FoodPleaser Costco,1566266071195291649,,False,0,"Charlotte, NC",0,3,"October 15, 2025 at 08:44 PM"
Costco,domain,1978561776624021547,https://x.com/FLOMOH_24/status/1978561776624021547,@FoodPleaser Costco,1598919315578912768,,False,0,United States,0,2,"October 15, 2025 at 08:41 PM"
Costco,domain,1978541513354191353,https://x.com/FadeMePls/status/1978541513354191353,Costco,1774422942706802688,,False,0,,2,428,"October 15, 2025 at 07:20 PM"
Costco,domain,1978538315553878057,https://x.com/LeslieTenn/status/1978538315553878057,@FoodPleaser Costco,1268665138183356419,,False,0,,0,3,"October 15, 2025 at 07:07 PM"
Costco,domain,1978530715969962173,https://x.com/pwulibarri/status/1978530715969962173,@FoodPleaser Costco,45980106,,False,0,Occam's razor... Sexy/Humble ,3,95,"October 15, 2025 at 06:37 PM"
Costco,domain,1978512381614465200,https://x.com/DebFromCulvers/status/1978512381614465200,@FoodPleaser Costco,1772311476688039936,,False,0,,6,83,"October 15, 2025 at 05:24 PM"
Costco,domain,1978506119287894144,https://x.com/don_heathe60939/status/1978506119287894144,@FoodPleaser costco,1690423649516269568,,False,0,"Naperville, IL",5,15,"October 15, 2025 at 04:59 PM"
Costco,domain,1978500096284070365,https://x.com/TGulash/status/1978500096284070365,@FoodPleaser costco,2183339599,,False,0,"Alberta, Canada",1,7,"October 15, 2025 at 04:35 PM"
Costco,domain,1978497120790311086,https://x.com/jodiesjunction/status/1978497120790311086,@FoodPleaser Costco,17867190,,False,0,,1,7,"October 15, 2025 at 04:24 PM"
Costco,domain,1978491970877100343,https://x.com/debbaxara/status/1978491970877100343,@FoodPleaser Costco,48573873,,False,0,"L.A., MN",1,6,"October 15, 2025 at 04:03 PM"
Costco,domain,1978491807047766155,https://x.com/jojezapata/status/1978491807047766155,@FoodPleaser Costco,98084038,,False,0,"Benito Juárez, Quintana Roo ",1,6,"October 15, 2025 at 04:03 PM"
Costco,domain,1978485751626297401,https://x.com/V1DE0NASTY/status/1978485751626297401,@FoodPleaser costco,1039567038216331265,,False,0,"""Matinée"" Manhattan",1,5,"October 15, 2025 at 03:38 PM"
Costco,domain,1978476483082412463,https://x.com/ViejasCasino/status/1978476483082412463,"Get a FREE Costco Gift Card every weekend in October!  🛍️

It's the myViejas Costco Shopping Spree! Exclusively for myViejas players.

 ➡️ Eligible myViejas Players, as well as Infinity, Platinum and Gold can get one complimentary Costco gift card–valued between $20 and $100 on one promotional day each weekend in October.

 ➡️ Not eligible? Just earn 2,000 points between 6am-7pm on any one redemption day each weekend and take home a $20 gift card.

No Costco membership required. Act quickly–supplies are limited! 

Promotion Dates: Saturdays or Sundays in October
Event Time: 11am-7pm
Location: Promotional Center

For more information, go to ➡️ https://t.co/zrEdjGq0Gr

#ViejasCasinoAndResort #myViejas #myViejasCostcoShoppingSpree #RewardsUnMatched #SanDiego",89303693,,False,0,"Alpine, CA",0,29,"October 15, 2025 at 03:02 PM"
Costco,domain,1978454700782473477,https://x.com/Dragoncreeper99/status/1978454700782473477,@FoodPleaser Costco,4899168238,,False,0,My own little world in So Cal,0,2,"October 15, 2025 at 01:35 PM"
Costco,domain,1978452731300814848,https://x.com/hontohaotona/status/1978452731300814848,@yukihiro_costco 11月,1885245841470087171,,False,0,,0,98,"October 15, 2025 at 01:27 PM"
Costco,domain,1978437713859633303,https://x.com/Traceyb38701240/status/1978437713859633303,Help me win this great Books and Costco GC giveaway from @FreshFiction and you can enter too! https://t.co/GmpTRnPERL,1336660338289340416,,False,0,,0,19,"October 15, 2025 at 12:28 PM"
Costco,domain,1978431980367724961,https://x.com/Im_Jeffery2018/status/1978431980367724961,@FoodPleaser Costco,1835848863334232064,,False,0,,5,209,"October 15, 2025 at 12:05 PM"
