40397864,neutral
1474092920680632322,negative
1116501963783458817,neutral
441518264,neutral
1762011821316141057,positive
1114595875358035968,neutral
1755668083430096896,neutral
1620769408145653760,neutral
2279890650,neutral
1686561228661878784,positive
389269837,neutral
1912834771409104896,neutral
1214915161166884864,positive
1731399891275153408,neutral
795706381676453888,positive
1347749837299597318,neutral
1348671021797105664,neutral
1593786611627597825,neutral
902408668313989120,neutral
26960324,neutral
193446983,negative
1409816054709329926,negative
1058387287,negative
1782888335578484737,neutral
45503353,neutral
1479787627909840896,neutral
1671253200798711809,positive
1000789662,negative
27452760,neutral
1576669538367594499,neutral
1938992157538615296,neutral
1610119220179922944,neutral
1514508617764020229,neutral
1560333920,neutral
302932041,positive
452501193,neutral
1602095284984709121,neutral
18002528,neutral
1649127075943444508,neutral
1152431479743557632,neutral
1234279518224965632,neutral
1867655113843544064,negative
1174472793628561409,neutral
1171991094319407104,neutral
1732223866041466880,positive
1663596286787092481,neutral
805612675392765956,neutral
197155629,negative
1910088073343537153,negative
185405669,negative
1614446394751729664,negative
3214856464,neutral
602555178,negative
2477561683,negative
1699103094930382848,negative
1315239578,neutral
1487858530250067974,neutral
474597082,neutral
268408948,positive
1920438567299682304,neutral
1210064421030002688,negative
1702733804530704386,positive
60166757,negative
1375591076,positive
1841591813599031296,neutral
814763135663935488,neutral
265814274,neutral
1744700391210860544,neutral
630650173,neutral
959815519833612289,neutral
1957943451376578564,neutral
9690012,neutral
1193056513838829569,neutral
1456948396443439108,neutral
167226244,neutral
1299188741701918720,neutral
1224916151618109440,negative
718260406838497281,positive
308222785,positive
1258048349040783360,neutral
983395568050458624,negative
1435573300399386627,positive
815666787731775489,neutral
985385900895956993,neutral
1605004357598060544,negative
1255229152879357953,neutral
1226970555523510273,negative
16312441,negative
1677498154621734914,neutral
1669799004719452160,negative
1393766139919048705,neutral
1529859066494955520,positive
3180703005,positive
36026659,negative
1064823199614074886,neutral
1243257808298090496,positive
1602106426599555074,negative
1265837364246728704,neutral
1135595564,neutral
1754970137655222272,negative
829224928050294788,neutral
61357964,negative
1099821488574738432,positive
1772014912107098112,positive
261271043,neutral
1650499973832749059,negative
1617617765011161089,negative
1930957308911353856,positive
266927425,neutral
1102419120,negative
92865013,negative
951161307251789827,neutral
1516266933556969476,negative
21040749,negative
1145778835646013441,neutral
3170961,positive
1862946609954168832,neutral
32746749,neutral
1894777943366471681,neutral
1551395708342657025,neutral
1499503123554922499,neutral
1097981564556853250,neutral
2346057110,neutral
20189287,neutral
4835494689,neutral
1627992721955733506,neutral
1191342277571923968,positive
1272179610,negative
1167080516983517185,neutral
76170754,neutral
77005011,positive
24529495,negative
1931194130438213632,neutral
1018829718622212097,negative
1449536705028100096,neutral
237585134,neutral
2636538720,positive
545184209,neutral
1251992081637179393,neutral
1307730519623372801,neutral
837432515560275968,neutral
805704124176023552,positive
1301344700557918213,positive
1740076372922359808,positive
19755104,neutral
1364280446247440384,neutral
1413286946613317635,neutral
1651669860257259520,neutral
1689167681336086528,positive
30593431,neutral
